RxnIndex,RxnID,meanFlux,stdFlux
Rxn2827,MG2tu,1.27304725324031e-12,6.93647834789651e-13
Rxn2831,MGC,6.1559898383969e-09,1.42351738144714e-09
Rxn2940,MLTHFtm,0.000157153483101909,2.58318915049835e-09
Rxn2988,NA1Hth,330.062441143572,185.917471036447
Rxn2990,NA1Htm,988.360127451667,49.2787718640272
Rxn2992,NA1th,192.414429154773,133.305450991171
Rxn2994,NA1tm,984.586578936374,42.9844339016383
Rxn2999,NADH_h_tx,0.00263798342238922,0.0230736363381349
Rxn3001,NADHth,0.0642967657960437,0.179696637965223
Rxn3004,NADHts,0.127616961795705,0.308134604429713
Rxn3006,NADPHtf,5.11878767049741e-12,1.35144926655655e-12
Rxn3009,NADPHts,0.127616961803572,0.30813460442883
Rxn3011,NADPHtu,0.00178130206396645,0.0296267059825456
Rxn3013,NADPHtx,4.35776914462204e-13,3.25473026001098e-13
Rxn3015,NADPtf,2.11593449771274e-12,1.27387263056978e-12
Rxn3017,NADPth,1.65973678640762,1.0641763400127
Rxn3019,NADPts,0.127616961802448,0.308134604428999
Rxn3021,NADPtu,0.0017813020377605,0.0296267059825437
Rxn3023,NADPtx,4.24221051529439e-13,2.98514997304785e-13
Rxn3027,NADtm,2.6802353473411,2.10865564494131
Rxn3029,NADts,0.127616961797696,0.308134604429601
Rxn3031,NADtx,0.00263798344655591,0.0230736363376212
Rxn3035,NCAMt,1.73946792685718e-05,2.73452726833929e-05
Rxn3037,NCAMtm,1.60546813676566e-05,3.64963514011168e-09
Rxn3044,NEOXANS,3.13640508691554e-07,3.06856349559454e-12
Rxn3046,NH4t,0.446912384248212,0.0546778823694384
Rxn3048,NH4th,0.426835811544678,0.0871947483490102
Rxn3050,NH4tm,0.0148069979467395,0.0563386216445402
Rxn3052,NH4tn,3.89342566691875e-13,2.62619646332648e-13
Rxn3054,NH4tx,0.000479517153797702,0.00472874576158001
Rxn3056,NICRNTtm,0.000329651899302881,0.00130325819047636
Rxn3061,NMNt,0.000147922912993858,0.00130196736096923
Rxn3070,NO2t,8.25002826599937e-05,0.00158385301796102
Rxn3072,NO2th,0.000312955004959993,0.00294806796481718
Rxn3074,NO3t,0.000232119198917783,0.00246040216731873
Rxn3084,NRPH,0.000722563502999064,0.0264721071082747
Rxn3089,O2t,5.41029478049445,0.916637674398858
Rxn3091,O2thr,0.0768920029002424,0.176809558499014
Rxn3093,O2tmr,0.00591613877620861,0.0207891315834151
Rxn3095,O2tnr,7.0821426921975e-13,2.48432746448313e-13
Rxn3097,O2trhu,0.0376827819967165,0.176773667668481
Rxn3099,O2tx,0.0122692772122297,0.0842863577560457
Rxn3101,OAAAKGtm,981.697901297377,52.6611123284431
Rxn3103,OAACITtm,775.650592332746,204.097718009247
Rxn3105,OAAICITtm,818.066205444264,188.389783383436
Rxn3107,OAAtf,1.75313021979947e-12,4.43065470696524e-13
Rxn3109,OCDOR,0.0143816023144351,0.00251617604334801
Rxn3141,ORNt,0.000187396616158712,0.00166217976854608
Rxn3143,ORNtm,0.0159315446715464,0.00226328426892949
Rxn3181,PAPSPAPthr,1.08689450784788e-11,4.86468009900998e-13
Rxn3183,PAPSPAPtm,1.36136597675652e-11,1.11640710441138e-12
Rxn3188,PC2D,1.65140673162835e-12,6.10677643064938e-13
Rxn3191,PCBth,3.895633021621e-05,0.000252567942389931
Rxn3195,PCNO,0.0143816023196871,0.00251617604333319
Rxn3197,PCNOn,4.36225393975782e-12,1.1409281475126e-12
Rxn3225,PDHe3hr,0.000492217603885778,0.00906034403246713
Rxn3229,PDPtu,0.00148168736170902,0.000128602617974308
Rxn3292,PGKf,1.00484947845511e-12,6.61595640330636e-13
Rxn3296,PGKm,1.33004234333024e-11,6.20446168119058e-13
Rxn3358,PHEMEth,1.59833957227453e-11,7.55419914198196e-13
Rxn3360,PHEMEtm,1.01008893008537e-11,5.76427041032961e-13
Rxn3366,PHEth,0.00308811738899333,0.00115055396321673
Rxn3368,PHPHBDDMC,1.77071035204575e-12,7.64560272422546e-13
Rxn3371,PINA1tm,764.582438012128,154.765028785698
Rxn3373,PIcm,660.11212667509,185.714386734176
Rxn3375,PIt,0.0704144204585579,0.0013019673669238
Rxn3377,PItf,1.76202744881544e-12,8.91313409835605e-13
Rxn3379,PItm,179.441438524709,144.674546711248
Rxn3381,PItn,2.45861653590437e-11,1.83610240158182e-12
Rxn3383,PItx,4.63403858704853e-05,0.00114281499561992
Rxn3465,PMTCOAth,8.72503001663535e-09,7.06131112771447e-09
Rxn3467,PMTCOAtm,0.0266490413648501,0.00318130764482611
Rxn3469,PMTCOAts,8.7240693576898e-09,7.06384030284943e-09
Rxn3471,PNORm,1.10481361595393e-10,1.03754433692166e-11
Rxn3473,PNORn,2.20852223667703e-12,7.51288642258666e-13
Rxn3475,PNTORtm,1.17035057727176e-10,1.05411190937586e-11
Rxn3506,PPAth,6.97116775970444e-06,6.69889309584923e-05
Rxn3508,PPAtm,0.00217529426206943,7.43572815362438e-05
Rxn3522,PPCOAOm,1.50050534095294e-12,6.25893154592013e-13
Rxn3524,PPCOAth,0.00299923468128355,0.00210374187878392
Rxn3526,PPCOAtm,0.0113806032551306,0.00313775420841396
Rxn3529,PPHNth,0.00378200020754898,0.00115055395965524
Rxn3532,PPItu,0.00159960363654955,8.95935853377092e-12
Rxn3544,PQQm,6.8261495634264,1.64871038679565
Rxn3560,PRONA1tm,969.147189001984,77.521354773762
Rxn3570,PROtm,969.147292629701,77.5213666117705
Rxn3572,PRPPtm,0.000329651896171342,0.00130325819046024
Rxn3597,PTRCthr,8.25234869545975e-12,5.40054926466385e-13
Rxn3611,PYDXOR,5.32937275302277,0.930583859669335
Rxn3635,PYRtf,4.01285854340712e-12,1.28236340663058e-12
Rxn3637,PYRth,11.4817751625209,1.06073014264167
Rxn3639,PYRtm,0.929886832071745,0.939225398954298
Rxn3645,R5Pth,0.0277704637082312,0.0079589547905585
Rxn3648,RETINALts,7.48195078041931e-08,1.73645518761398e-12
Rxn3650,RIBFLVth,1.60800992997049e-05,2.02514076877733e-12
Rxn3653,RIBt,0.00077879510939627,0.00772554369306689
Rxn3655,RPDPK,0.000273124725556712,3.46824302603561e-12
Rxn3669,SBTRh,2.62429747707445e-11,7.75298284989481e-13
Rxn3675,SELTt,1.65748213665236e-12,1.28957303157117e-12
Rxn3677,SELTtm,6.98732383065804e-12,1.12140151741731e-12
Rxn3681,SERNA1th,726.653468146326,192.977644928636
Rxn3683,SERNA1tm,687.04801357627,161.872093734238
Rxn3692,SERth,726.604697142619,192.976306421235
Rxn3694,SERtm,687.017240057812,161.870717697833
Rxn3708,SO3t,0.00523667357031113,0.00999225882897577
Rxn3710,SO3tm,0.00192043595124782,0.0107167466657123
Rxn3712,SO4NA1t,20.1250413751399,3.84588226102355
Rxn3714,SO4NA1tm,1.26550511061886e-05,0.000425005994718236
Rxn3716,SO4t,20.1195957021968,3.84588870455695
Rxn3718,SO4th,3.59388400211751e-13,2.6774544571648e-13
Rxn3720,SO4tn,1.89782520183421e-12,6.93203765347821e-13
Rxn3725,SPMDtmr,46.7417181963609,53.7821334569316
Rxn3732,SQDG18111Z160th,0.000170736420065643,1.11904613908521e-12
Rxn3734,SQDG1819Z160th,0.000513167606493089,3.74010532803556e-12
Rxn3754,SUCCt,0.003278729185356,0.0196216844127045
Rxn3760,SUCFUMthr,1.12851991848856,0.892148151308285
Rxn3762,SUCFUMtmr,1.16281729254746,0.892173726101909
Rxn3776,Stm,1.44225318046121e-07,2.55759451988965e-12
Rxn4427,TCZCARI,1.11338704911647e-09,1.56480447486582e-09
Rxn4451,TEGAt,3.05558150120528e-13,2.2887616915427e-13
Rxn4453,TFENFEOR,2.37028932044935e-12,7.10193504616628e-13
Rxn4455,TGUAt,1.44789022327846e-09,3.68337441982723e-10
Rxn4459,THFtm,0.000157153498952175,2.58303717409393e-09
Rxn4461,THMPPth,9.15451431732682e-12,8.72148450398706e-13
Rxn4463,THMPPtm,2.51648484233444e-12,4.09628721467829e-13
Rxn4465,THMt,2.54132629105048e-08,3.64904754808291e-09
Rxn4476,THRNA1th,695.702561212269,184.154779222727
Rxn4478,THRNA1tm,982.230800564919,55.622332915461
Rxn4485,THRth,695.708456652515,184.154879249469
Rxn4487,THRtm,982.230800564914,55.6223329154609
Rxn4503,TRETINOLOR1,993.747147446164,32.0770959538866
Rxn4505,TRETINOLOR2,993.747147450172,32.0770959545735
Rxn4512,TRPth,0.000273124709553454,2.89358076372138e-12
Rxn4514,TSULc,1.44223079596769e-07,6.07566077926954e-13
Rxn4516,TSULe,5.03911337644144e-05,0.000423326418639689
Rxn4518,TSULt,5.03911387214346e-05,0.00042332641866278
Rxn4522,TSULtm2,0.00241473722311956,0.022426390279336
Rxn4549,TYRth,0.0005099828734188,0.00141410736829969
Rxn4551,TYRtm,0.0740237109739867,0.451224982096366
Rxn4556,UDPACGLP,0.00627770320515235,6.07185833891744e-05
Rxn4558,UDPARAtg,7.13238052061499e-12,6.92503658621011e-13
Rxn4562,UDPGALtg,2.55622020662309e-12,4.98859140471154e-13
Rxn4564,UDPGALth,0.0554114984280029,0.00419143977897439
Rxn4568,UDPGth,0.00103833982081927,5.85002020554895e-12
Rxn4571,UDPtg,7.93643227716972e-12,1.02761703352364e-12
Rxn4573,UDPth,0.0554114984448235,0.00419143977893584
Rxn4575,UDPtm,0.120014058048562,0.052460147056359
Rxn4577,UDPtn,7.47115339425263e-12,7.27001376830556e-13
Rxn4588,UGAH,2.88231193648206e-05,0.000804440732912957
Rxn4600,UMPth,0.0554114984255487,0.00419143977892599
Rxn4603,UPP1R,1.01901343450607e-12,5.67035117481861e-13
Rxn4605,UPP3O,6.16874192596629e-13,3.97487914271788e-13
Rxn4611,UPRT,0.000863926435831591,0.00750257646532013
Rxn4613,URANA1t,0.000837572380937632,0.00619314906749158
Rxn4615,URATEt,0.000111424452824768,0.000752711073684294
Rxn4617,URATEtm,4.76137976764844e-05,0.000807805668878591
Rxn4622,URDGLYCAH,6.41032821707023e-05,0.00125619685907579
Rxn4624,URDGLYCAtm,6.4103284668511e-05,0.00125619685908376
Rxn4626,UREAt,3.21108968839998e-08,4.3703041928662e-09
Rxn4628,UREAtm,3.20244656104545e-08,4.14883976153698e-09
Rxn4641,UTPtm,0.120014058043272,0.0524601470563353
Rxn4651,VALth,0.00455130013497168,0.00459265374521037
Rxn4653,VALtm,0.0162856306895253,0.00514641364708018
Rxn4655,VIOXANOR,0.00046846548054178,0.0176494125113215
Rxn4659,XANNA1t,5.50414185565331e-05,0.000625289465909759
Rxn4671,arm_2HGOR,9.95604041661299e-13,2.77505384882351e-13
Rxn4673,arm_3HAD100,0.000230945503143433,0.000631438003260409
Rxn4675,arm_3HAD120,0.000230945516361504,0.000631438003293553
Rxn4677,arm_3HAD80,0.000230945515101361,0.000631438003256999
Rxn4681,arm_3OAR100,0.000230945505609931,0.000631438003252828
Rxn4683,arm_3OAR120,0.000230945510514746,0.000631438003265683
Rxn4685,arm_3OAR140,0.000230945482838494,0.00063143800329144
Rxn4687,arm_3OAR160,0.000230945478280937,0.000631438003184963
Rxn4691,arm_3OAR40,0.000230945522788291,0.000631438003179235
Rxn4693,arm_3OAR60,0.000230945517231827,0.000631438003211036
Rxn4695,arm_3OAR80,0.000230945516581199,0.000631438003265827
Rxn4706,arm_AATC,3.47663445073044e-12,5.60981950963781e-13
Rxn4707,arm_AATCm,1.73275293183846e-12,1.81779942091209e-13
Rxn4709,arm_AAT,0.00579097687747785,0.010513134771672
Rxn4715,arm_ACACT2,0.000403964840543158,0.00311267292269966
Rxn4717,arm_ACCOAC,2.49184654721028e-05,0.000511418182350549
Rxn4719,arm_ACCOACm,4.32726856865851e-07,1.79070154734103e-12
Rxn4722,arm_ACKrh,5.57603101860911,0.920392359443672
Rxn4724,arm_ACKrm,1.73705819631807,0.990853214802054
Rxn4771,arm_ACSERL,0.0312638894902991,0.0162356853936269
Rxn4773,arm_ACSERLh,2.37378352955017e-12,3.36801576743097e-13
Rxn4775,arm_ACSERLm,3.19669193107355e-12,8.71827281346955e-13
Rxn4784,arm_AIAL,0.01144473408303,0.00201711282353724
Rxn4786,arm_AKGDHe2r,6.24336642690916e-12,7.69447681130089e-12
Rxn4788,arm_ALAAT,0.00478867486463189,0.0142303506033555
Rxn4794,arm_APPRT,0.00120722050795425,0.00236686541327644
Rxn4796,arm_APPTh,5.39847478036239e-06,5.81576769336796e-05
Rxn4798,arm_APPTm,5.21745255212253e-06,6.12575055352244e-05
Rxn4805,arm_ASPAT,0.0299669830147482,0.214677549863255
Rxn4807,arm_ASPATh,0.123923574182955,0.0742591405334615
Rxn4809,arm_ASPATm,0.0459057747925981,0.224467411883178
Rxn4837,arm_BCAROH,7.41331226090778e-07,1.46960615791089e-12
Rxn4839,arm_BCRPTXANH,7.41341528841643e-07,7.36429983615892e-13
Rxn4841,arm_BCTA_val_m,0.0162856306939505,0.00514641364706206
Rxn4848,arm_CAS,4.59527874326846e-12,6.47654688713739e-13
Rxn4863,arm_CYSTAm,0.00591329028495222,0.103187645635462
Rxn4940,arm_DHROm,4.27293112940043e-12,3.0238148722598e-13
Rxn4974,arm_FBAf,6.42310986928855e-13,4.46680506838863e-13
Rxn4976,arm_FBAm,1.68798242534812e-12,2.49446493013828e-13
Rxn4980,arm_FPGFTh,2.63549071425204e-11,1.87705620765167e-12
Rxn4982,arm_FPGFTm,1.83276009898462e-11,2.73118266624032e-12
Rxn4984,arm_FPGPL,4.61900497662365e-12,3.47310925845982e-13
Rxn4986,arm_FUMm,2.8755585047517,1.04903303501908
Rxn4988,arm_G3PD1,0.0150213284897833,0.0458988560214071
Rxn4990,arm_G3PD2,0.0208163444654044,0.04600551222662
Rxn4992,arm_G6PI,2.8292788685487,8.19222926298715
Rxn4994,arm_G6PIh,2.80271935329123,8.18979550415252
Rxn4998,arm_GAPDHh,0.159402909085352,0.0997370311195115
Rxn5000,arm_GBDP,0.000406620302381419,0.00881638569369407
Rxn5003,arm_GHMT,0.0185882946131457,0.00175511567633648
Rxn5016,arm_GPAR,0.000247176084752106,0.0044428590037084
Rxn5028,arm_HACD1,2.25751616201923e-05,0.000792332980084398
Rxn5030,arm_HACD2,0.000403964833955408,0.00311267292271544
Rxn5032,arm_HACD2m,0.0266490413757885,0.003181307644836
Rxn5034,arm_HACD3,0.000403964838894051,0.00311267292269921
Rxn5036,arm_HACD3m,0.0266490413839192,0.00318130764482294
Rxn5038,arm_HACD4,0.000403964840955188,0.00311267292269351
Rxn5040,arm_HACD4m,0.0266490413817794,0.00318130764479379
